AL012018,            ALBERTO,26,,,,,,,,,,,,,,,,,
20180711,1800,  , HU, 37.0N,  66.8W,80,976,120,140,110,80,60,70,50,30,25,30,30,0
20180712,0,  , HU, 38.5N,  64.3W,75,980,130,150,130,90,60,70,50,50,35,35,30,0
20180712,600,  , HU, 40.9N,  61.7W,65,985,150,150,130,90,60,70,50,50,35,35,30,0
20180712,1200,  , TS, 43.3N,  59.2W,60,987,180,180,150,90,60,70,50,50,0,0,0,0
20180712,1800,  , EX, 45.7N,  56.4W,55,989,180,180,150,90,60,70,50,50,0,0,0,0
20180713,0,  , EX, 48.0N,  53.4W,45,998,150,180,150,80,0,0,0,0,0,0,0,0
20180713,600,  , EX, 50.0N,  50.0W,45,999,150,180,150,80,0,0,0,0,0,0,0,0
20180713,1200,  , EX, 51.0N,  45.0W,40,1000,150,180,210,80,0,0,0,0,0,0,0,0
20180713,1800,  , EX, 52.0N,  39.0W,40,1000,0,240,300,0,0,0,0,0,0,0,0,0
20180714,0,  , EX, 53.5N,  33.5W,40,997,0,360,360,0,0,0,0,0,0,0,0,0
20180714,600,  , EX, 56.0N,  28.0W,45,993,0,360,360,0,0,0,0,0,0,0,0,0
20180714,1200,  , EX, 58.0N,  25.0W,45,988,0,360,360,0,0,0,0,0,0,0,0,0
20180714,1800,  , EX, 59.5N,  22.5W,45,986,0,360,360,0,0,0,0,0,0,0,0,0
20180715,0,  , EX, 60.5N,  21.0W,45,983,0,360,360,0,0,0,0,0,0,0,0,0
20180715,600,  , EX, 60.6N,  20.6W,40,985,0,300,300,0,0,0,0,0,0,0,0,0
20180715,1200,  , EX, 60.7N,  20.3W,35,988,0,240,240,0,0,0,0,0,0,0,0,0
20180715,1800,  , EX, 60.9N,  19.5W,30,990,0,0,0,0,0,0,0,0,0,0,0,0
20180716,0,  , EX, 61.0N,  18.5W,25,992,0,0,0,0,0,0,0,0,0,0,0,0
20180716,600,  , EX, 61.1N,  16.3W,25,994,0,0,0,0,0,0,0,0,0,0,0,0
20180716,1200,  , EX, 61.3N,  13.7W,25,996,0,0,0,0,0,0,0,0,0,0,0,0
20180716,1800,  , EX, 62.1N,  12.5W,25,999,0,0,0,0,0,0,0,0,0,0,0,0
20180717,0,  , EX, 63.1N,  12.0W,20,1002,0,0,0,0,0,0,0,0,0,0,0,0
20180717,600,  , EX, 63.3N,  11.8W,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
20180717,1200,  , EX, 63.5N,  11.5W,15,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL042018,              DEBBY,32,,,,,,,,,,,,,,,,,
20180802,1800,  , EX, 41.2N,  33.7W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
20180803,0,  , EX, 40.8N,  35.5W,35,1011,0,0,90,90,0,0,0,0,0,0,0,0
20180803,600,  , EX, 40.4N,  37.2W,35,1011,0,0,90,90,0,0,0,0,0,0,0,0
20180803,1200,  , EX, 39.9N,  38.9W,35,1011,0,0,90,90,0,0,0,0,0,0,0,0
20180803,1800,  , LO, 39.2N,  40.5W,35,1010,0,0,90,90,0,0,0,0,0,0,0,0
20180804,0,  , LO, 38.6N,  42.2W,35,1010,0,0,90,90,0,0,0,0,0,0,0,0
20180804,600,  , LO, 37.8N,  44.0W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20180804,1200,  , LO, 36.7N,  45.1W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20180804,1800,  , LO, 35.7N,  46.0W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20180805,0,  , LO, 34.8N,  47.2W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20180805,600,  , LO, 33.9N,  48.4W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20180805,1200,  , LO, 32.9N,  49.2W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
